base_cluster,other_cluster,group,outlier_id,options
"[15, 13]","[9, 26]","['20590', '42684', '68970', '24364', '7474']",7474,"['24364', '20590', '68970', '7474', '42684']"
"[19, 28]","[18, 23]","['40111', '43363', '55589', '23197', '72978']",72978,"['43363', '72978', '55589', '40111', '23197']"
"[3, 17]","[5, 22]","['12043', '64047', '54792', '33084', '40863']",40863,"['40863', '64047', '12043', '54792', '33084']"
"[7, 3]","[19, 28]","['75828', '61767', '64781', '52457', '43363']",43363,"['64781', '52457', '75828', '43363', '61767']"
"[17, 21]","[3, 26]","['62549', '78147', '40487', '62454', '40031']",40031,"['40487', '62454', '62549', '78147', '40031']"
"[18, 23]","[5, 19]","['59794', '5909', '26052', '37360', '54232']",54232,"['54232', '59794', '37360', '26052', '5909']"
"[19, 18]","[15, 21]","['41277', '36535', '74633', '35149', '13497']",13497,"['13497', '74633', '35149', '36535', '41277']"
"[19, 10]","[3, 17]","['73023', '25618', '55791', '25168', '64047']",64047,"['25618', '64047', '25168', '73023', '55791']"
"[3, 7]","[4, 27]","['4286', '19796', '30859', '37907', '77515']",77515,"['30859', '4286', '37907', '77515', '19796']"
"[5, 4]","[19, 5]","['62609', '70560', '2004', '27706', '32569']",32569,"['27706', '70560', '62609', '32569', '2004']"
"[9, 3]","[5, 29]","['64671', '9662', '14914', '74662', '55950']",55950,"['9662', '55950', '74662', '64671', '14914']"
"[19, 13]","[14, 8]","['26354', '35479', '43396', '37914', '39691']",39691,"['26354', '35479', '39691', '37914', '43396']"
"[3, 16]","[0, 24]","['63317', '177', '11746', '56017', '74418']",74418,"['177', '11746', '63317', '56017', '74418']"
"[7, 22]","[0, 0]","['79411', '31113', '40679', '23132', '78009']",78009,"['78009', '23132', '31113', '79411', '40679']"
"[17, 5]","[14, 8]","['50221', '7913', '33045', '72055', '46039']",46039,"['72055', '46039', '33045', '7913', '50221']"
"[19, 5]","[14, 9]","['32569', '17017', '59952', '72346', '26506']",26506,"['59952', '17017', '72346', '32569', '26506']"
"[15, 17]","[0, 24]","['1225', '11908', '60915', '47834', '48780']",48780,"['60915', '47834', '11908', '1225', '48780']"
"[19, 18]","[18, 23]","['58616', '49556', '41277', '35149', '64247']",64247,"['35149', '64247', '49556', '58616', '41277']"
"[14, 7]","[7, 20]","['25607', '51393', '38835', '67483', '54372']",54372,"['67483', '25607', '51393', '38835', '54372']"
"[14, 9]","[0, 24]","['6508', '26678', '39708', '26506', '48780']",48780,"['6508', '26678', '39708', '48780', '26506']"
"[3, 7]","[0, 0]","['37907', '73164', '4286', '19796', '28082']",28082,"['19796', '37907', '28082', '4286', '73164']"
"[5, 22]","[7, 20]","['57572', '77349', '7217', '40863', '2277']",2277,"['2277', '77349', '7217', '40863', '57572']"
"[3, 26]","[0, 7]","['50906', '49864', '68096', '18887', '10984']",10984,"['10984', '49864', '50906', '68096', '18887']"
"[3, 16]","[19, 18]","['63317', '177', '59100', '11746', '35149']",35149,"['177', '63317', '59100', '35149', '11746']"
"[4, 27]","[19, 28]","['5222', '77515', '70239', '12888', '23197']",23197,"['5222', '77515', '12888', '23197', '70239']"
"[3, 12]","[17, 21]","['27821', '20968', '1181', '37955', '9795']",9795,"['20968', '1181', '27821', '9795', '37955']"
"[0, 0]","[5, 22]","['8176', '78009', '28082', '14834', '77349']",77349,"['8176', '78009', '28082', '77349', '14834']"
"[3, 17]","[14, 7]","['38478', '53579', '64047', '12043', '25607']",25607,"['12043', '53579', '64047', '38478', '25607']"
"[18, 25]","[14, 7]","['25711', '4132', '73827', '3282', '25607']",25607,"['73827', '25711', '4132', '3282', '25607']"
"[0, 7]","[15, 13]","['15613', '66807', '65801', '72266', '24364']",24364,"['15613', '72266', '66807', '24364', '65801']"
"[3, 3]","[5, 22]","['30004', '22002', '10131', '994', '77349']",77349,"['22002', '77349', '994', '10131', '30004']"
"[5, 19]","[7, 3]","['49189', '10743', '60473', '35619', '75828']",75828,"['49189', '75828', '10743', '60473', '35619']"
"[0, 14]","[7, 1]","['1261', '75707', '37963', '42604', '17550']",17550,"['17550', '75707', '1261', '42604', '37963']"
"[19, 10]","[3, 16]","['21540', '55791', '25168', '73023', '59100']",59100,"['59100', '73023', '25168', '55791', '21540']"
"[17, 18]","[19, 28]","['66316', '46660', '21543', '51240', '42272']",42272,"['51240', '21543', '46660', '42272', '66316']"
"[9, 3]","[0, 7]","['74662', '14914', '1268', '64671', '15613']",15613,"['64671', '1268', '15613', '74662', '14914']"
"[5, 4]","[19, 13]","['70560', '53032', '51114', '2004', '42612']",42612,"['53032', '51114', '42612', '70560', '2004']"
"[0, 7]","[5, 29]","['72266', '15613', '10984', '66807', '55950']",55950,"['72266', '55950', '15613', '66807', '10984']"
"[14, 8]","[9, 26]","['28732', '39691', '40877', '28694', '50181']",50181,"['28732', '39691', '50181', '40877', '28694']"
"[15, 17]","[0, 2]","['11908', '47834', '1225', '60915', '44802']",44802,"['47834', '11908', '60915', '1225', '44802']"
"[9, 11]","[19, 25]","['4186', '30907', '335', '41897', '74532']",74532,"['4186', '335', '30907', '74532', '41897']"
"[7, 22]","[3, 5]","['79411', '40679', '31113', '23132', '64']",64,"['31113', '23132', '40679', '64', '79411']"
"[9, 26]","[7, 20]","['23716', '50181', '6759', '7474', '54372']",54372,"['7474', '6759', '54372', '23716', '50181']"
"[19, 10]","[7, 1]","['73023', '25168', '55791', '21540', '17550']",17550,"['21540', '25168', '73023', '55791', '17550']"
"[14, 9]","[15, 17]","['39708', '26506', '26678', '40550', '1225']",1225,"['26678', '26506', '40550', '1225', '39708']"
"[3, 16]","[14, 7]","['63317', '59100', '11746', '177', '38835']",38835,"['177', '38835', '63317', '11746', '59100']"
"[14, 8]","[7, 3]","['28732', '40877', '39691', '28694', '75828']",75828,"['75828', '28732', '40877', '39691', '28694']"
"[3, 4]","[19, 28]","['35787', '20671', '9383', '11039', '43363']",43363,"['43363', '20671', '35787', '9383', '11039']"
"[17, 5]","[14, 9]","['33045', '7913', '50221', '72055', '39708']",39708,"['33045', '50221', '72055', '39708', '7913']"
"[18, 23]","[3, 26]","['64247', '26052', '48306', '26755', '1064']",1064,"['64247', '48306', '1064', '26755', '26052']"
"[3, 26]","[7, 1]","['50906', '19246', '32729', '72586', '3536']",3536,"['3536', '19246', '72586', '32729', '50906']"
"[17, 21]","[0, 24]","['62549', '40487', '69704', '9795', '74418']",74418,"['74418', '40487', '9795', '62549', '69704']"
"[3, 28]","[14, 7]","['55090', '12683', '42226', '73823', '77045']",77045,"['73823', '42226', '77045', '12683', '55090']"
"[3, 7]","[18, 23]","['37907', '19992', '73164', '4286', '59794']",59794,"['59794', '37907', '19992', '4286', '73164']"
"[9, 3]","[3, 17]","['64671', '1268', '74662', '9662', '33084']",33084,"['33084', '1268', '64671', '74662', '9662']"
"[3, 16]","[19, 25]","['63317', '11746', '177', '56017', '26994']",26994,"['11746', '63317', '26994', '56017', '177']"
"[19, 18]","[7, 1]","['49556', '29042', '36535', '58616', '8109']",8109,"['58616', '8109', '29042', '36535', '49556']"
"[3, 17]","[19, 14]","['12043', '53579', '33084', '38478', '26372']",26372,"['26372', '53579', '33084', '38478', '12043']"
"[0, 24]","[9, 26]","['37989', '48780', '74418', '31926', '50181']",50181,"['50181', '31926', '74418', '48780', '37989']"
"[15, 21]","[9, 26]","['7489', '13497', '20839', '3384', '23716']",23716,"['3384', '23716', '13497', '20839', '7489']"
"[3, 17]","[19, 28]","['38478', '53579', '33084', '54792', '23197']",23197,"['38478', '54792', '53579', '33084', '23197']"
"[5, 4]","[14, 8]","['2004', '53032', '27706', '51114', '39691']",39691,"['27706', '39691', '53032', '2004', '51114']"
"[0, 24]","[19, 13]","['31926', '74418', '37989', '48780', '43396']",43396,"['48780', '37989', '74418', '31926', '43396']"
"[15, 21]","[0, 2]","['13497', '3384', '20839', '7489', '48095']",48095,"['13497', '3384', '48095', '7489', '20839']"
"[5, 29]","[9, 11]","['21765', '57316', '18711', '55950', '15606']",15606,"['15606', '55950', '21765', '57316', '18711']"
"[17, 18]","[3, 17]","['66935', '6955', '66316', '21408', '38478']",38478,"['21408', '66935', '6955', '66316', '38478']"
"[14, 7]","[9, 3]","['25607', '77045', '38835', '51393', '9662']",9662,"['9662', '38835', '77045', '25607', '51393']"
"[3, 7]","[19, 10]","['37907', '4286', '19796', '19992', '25168']",25168,"['19992', '25168', '37907', '19796', '4286']"
"[9, 3]","[17, 18]","['74662', '9662', '1268', '14914', '46660']",46660,"['9662', '1268', '74662', '46660', '14914']"
"[3, 3]","[17, 18]","['994', '72700', '10131', '10017', '21408']",21408,"['10131', '10017', '21408', '994', '72700']"
"[19, 28]","[18, 23]","['52721', '23197', '55589', '43363', '72978']",72978,"['52721', '72978', '23197', '43363', '55589']"
"[17, 21]","[3, 26]","['9795', '62549', '40487', '69704', '50906']",50906,"['69704', '50906', '62549', '40487', '9795']"
"[7, 22]","[9, 26]","['40679', '23132', '79411', '31113', '50181']",50181,"['40679', '23132', '31113', '79411', '50181']"
"[5, 29]","[9, 11]","['51743', '55950', '57316', '18711', '61914']",61914,"['18711', '51743', '57316', '61914', '55950']"
"[4, 27]","[3, 7]","['77515', '70239', '12888', '5222', '37907']",37907,"['37907', '5222', '77515', '70239', '12888']"
"[19, 28]","[3, 5]","['40111', '55589', '43363', '52721', '12162']",12162,"['52721', '40111', '55589', '43363', '12162']"
"[9, 3]","[3, 17]","['9662', '14914', '74662', '64671', '54792']",54792,"['9662', '14914', '74662', '54792', '64671']"
"[3, 26]","[19, 14]","['50906', '19246', '1064', '49864', '26703']",26703,"['1064', '50906', '19246', '49864', '26703']"
"[3, 3]","[19, 5]","['22002', '994', '22487', '10131', '76431']",76431,"['10131', '76431', '22487', '994', '22002']"
"[3, 17]","[19, 18]","['53579', '54792', '38478', '64047', '36535']",36535,"['53579', '38478', '64047', '36535', '54792']"
"[15, 13]","[7, 22]","['42684', '20590', '34763', '25079', '79411']",79411,"['42684', '79411', '34763', '25079', '20590']"
"[14, 9]","[0, 7]","['40550', '14102', '26678', '39708', '72266']",72266,"['26678', '40550', '72266', '14102', '39708']"
"[0, 6]","[15, 21]","['41154', '59474', '43036', '25447', '13497']",13497,"['41154', '59474', '25447', '43036', '13497']"
"[9, 11]","[19, 10]","['30907', '15606', '52758', '335', '55791']",55791,"['30907', '52758', '335', '55791', '15606']"
"[19, 8]","[17, 21]","['6777', '19346', '36396', '71082', '78147']",78147,"['19346', '71082', '78147', '36396', '6777']"
"[7, 20]","[0, 7]","['54372', '2425', '2277', '55305', '15613']",15613,"['2277', '2425', '55305', '54372', '15613']"
"[19, 28]","[3, 12]","['23197', '42272', '43363', '55589', '37955']",37955,"['42272', '23197', '55589', '37955', '43363']"
"[3, 26]","[4, 27]","['11033', '9147', '72586', '19246', '77515']",77515,"['77515', '72586', '11033', '19246', '9147']"
"[19, 13]","[9, 26]","['43396', '43324', '42612', '37914', '7474']",7474,"['43396', '37914', '42612', '43324', '7474']"
"[9, 4]","[3, 3]","['64614', '79413', '50510', '80219', '10131']",10131,"['10131', '50510', '64614', '80219', '79413']"
"[0, 0]","[7, 22]","['14834', '8176', '28082', '78009', '23132']",23132,"['28082', '14834', '8176', '23132', '78009']"
"[9, 3]","[0, 24]","['64671', '1268', '14914', '74662', '37989']",37989,"['14914', '74662', '1268', '37989', '64671']"
"[7, 3]","[19, 25]","['61767', '52457', '75828', '64781', '26994']",26994,"['26994', '52457', '75828', '61767', '64781']"
"[0, 24]","[15, 17]","['74418', '37989', '48780', '31926', '60915']",60915,"['60915', '48780', '37989', '31926', '74418']"
"[5, 4]","[19, 14]","['62609', '2004', '70560', '53032', '64729']",64729,"['53032', '64729', '70560', '62609', '2004']"
"[15, 13]","[0, 0]","['42684', '34763', '24364', '25079', '28082']",28082,"['28082', '24364', '34763', '42684', '25079']"
"[19, 28]","[0, 6]","['40111', '42272', '52721', '43363', '41154']",41154,"['41154', '42272', '40111', '43363', '52721']"
"[3, 28]","[19, 13]","['73823', '42226', '12683', '8257', '43324']",43324,"['43324', '12683', '73823', '42226', '8257']"
"[0, 24]","[9, 26]","['48780', '74418', '37989', '31926', '7474']",7474,"['7474', '31926', '37989', '74418', '48780']"
"[3, 7]","[0, 14]","['73164', '19992', '37907', '4286', '42604']",42604,"['73164', '4286', '37907', '19992', '42604']"
"[14, 9]","[0, 0]","['39708', '6508', '26678', '14102', '28082']",28082,"['14102', '39708', '26678', '6508', '28082']"
"[9, 26]","[5, 4]","['23716', '27788', '7474', '6759', '63485']",63485,"['7474', '63485', '27788', '6759', '23716']"
"[9, 4]","[19, 28]","['80219', '64614', '50510', '79413', '43363']",43363,"['50510', '43363', '64614', '79413', '80219']"
"[3, 17]","[0, 7]","['64047', '33084', '12043', '54792', '15613']",15613,"['64047', '54792', '33084', '12043', '15613']"
"[0, 7]","[17, 18]","['66807', '10984', '65801', '72266', '46660']",46660,"['66807', '10984', '46660', '65801', '72266']"
"[9, 4]","[0, 0]","['80219', '64614', '79413', '50510', '8176']",8176,"['79413', '64614', '50510', '80219', '8176']"
"[3, 4]","[5, 22]","['9383', '11039', '35787', '20671', '77349']",77349,"['20671', '77349', '9383', '11039', '35787']"
"[9, 3]","[14, 8]","['1268', '14914', '64671', '74662', '28732']",28732,"['1268', '28732', '64671', '74662', '14914']"
"[3, 5]","[14, 9]","['74226', '63514', '64', '12162', '39708']",39708,"['12162', '74226', '63514', '64', '39708']"
"[3, 12]","[14, 7]","['20968', '1181', '27821', '37955', '51393']",51393,"['27821', '20968', '51393', '37955', '1181']"
"[19, 8]","[15, 13]","['36396', '6777', '19346', '71082', '24364']",24364,"['71082', '19346', '24364', '36396', '6777']"
"[19, 5]","[3, 16]","['63902', '59952', '17017', '32569', '11746']",11746,"['17017', '32569', '11746', '59952', '63902']"
"[7, 3]","[0, 0]","['61767', '64781', '75828', '52457', '78009']",78009,"['61767', '78009', '75828', '52457', '64781']"
"[17, 18]","[19, 14]","['66316', '21543', '6955', '51240', '26703']",26703,"['26703', '6955', '21543', '51240', '66316']"
"[15, 13]","[19, 8]","['42684', '20590', '25079', '53137', '36396']",36396,"['25079', '42684', '53137', '36396', '20590']"
"[3, 4]","[9, 26]","['11039', '35787', '9383', '20671', '50181']",50181,"['35787', '50181', '9383', '11039', '20671']"
"[3, 16]","[19, 25]","['177', '63317', '11746', '59100', '26994']",26994,"['63317', '177', '59100', '11746', '26994']"
"[9, 3]","[3, 26]","['9662', '74662', '1268', '64671', '50906']",50906,"['64671', '50906', '1268', '74662', '9662']"
"[14, 8]","[19, 5]","['39691', '40877', '46039', '28694', '17017']",17017,"['46039', '17017', '39691', '28694', '40877']"
"[17, 21]","[9, 11]","['62454', '62549', '9795', '69704', '335']",335,"['9795', '62549', '62454', '335', '69704']"
"[5, 4]","[9, 11]","['70560', '62609', '53032', '63485', '52758']",52758,"['52758', '62609', '63485', '70560', '53032']"
"[7, 22]","[3, 17]","['79411', '40679', '23132', '31113', '64047']",64047,"['31113', '79411', '23132', '40679', '64047']"
"[15, 28]","[14, 8]","['23274', '38548', '67905', '10526', '28732']",28732,"['23274', '38548', '28732', '10526', '67905']"
"[9, 26]","[3, 3]","['7474', '50181', '6759', '23716', '30004']",30004,"['23716', '30004', '7474', '50181', '6759']"
"[3, 16]","[18, 23]","['59100', '11746', '56017', '63317', '64148']",64148,"['59100', '56017', '11746', '64148', '63317']"
"[14, 8]","[3, 17]","['28694', '46039', '28732', '40877', '33084']",33084,"['28694', '33084', '40877', '46039', '28732']"
"[7, 20]","[15, 28]","['54372', '2425', '2277', '55305', '23274']",23274,"['54372', '55305', '2425', '2277', '23274']"
"[5, 22]","[19, 13]","['77349', '7217', '40863', '48795', '35479']",35479,"['48795', '77349', '35479', '7217', '40863']"
"[15, 13]","[0, 2]","['24364', '20590', '53137', '34763', '54867']",54867,"['53137', '34763', '20590', '54867', '24364']"
"[3, 16]","[18, 25]","['56017', '59100', '177', '63317', '62071']",62071,"['63317', '177', '56017', '62071', '59100']"
"[19, 25]","[5, 22]","['59747', '47247', '33749', '26994', '40863']",40863,"['26994', '40863', '33749', '59747', '47247']"
"[0, 6]","[19, 5]","['49395', '43375', '25447', '75880', '32569']",32569,"['32569', '25447', '43375', '75880', '49395']"
"[3, 5]","[19, 13]","['64', '74226', '12162', '63514', '43396']",43396,"['43396', '64', '63514', '12162', '74226']"
"[7, 1]","[19, 5]","['8109', '10825', '17550', '3536', '32569']",32569,"['8109', '17550', '3536', '32569', '10825']"
"[14, 8]","[15, 21]","['40877', '28694', '39691', '28732', '3384']",3384,"['3384', '28694', '39691', '28732', '40877']"
"[5, 29]","[18, 23]","['51743', '18711', '52548', '57316', '67584']",67584,"['67584', '57316', '51743', '52548', '18711']"
"[9, 26]","[3, 21]","['7474', '6759', '23716', '27788', '53064']",53064,"['7474', '27788', '23716', '6759', '53064']"
"[18, 23]","[17, 21]","['78682', '25667', '64148', '72978', '62549']",62549,"['72978', '25667', '78682', '64148', '62549']"
"[14, 7]","[19, 10]","['51393', '67483', '77045', '38835', '25618']",25618,"['25618', '38835', '77045', '51393', '67483']"
"[0, 14]","[3, 12]","['80522', '39894', '1261', '17291', '37955']",37955,"['1261', '17291', '39894', '37955', '80522']"
"[17, 21]","[0, 6]","['78147', '40487', '69704', '9795', '75880']",75880,"['75880', '78147', '9795', '40487', '69704']"
"[7, 1]","[0, 7]","['12421', '8109', '17550', '12376', '72266']",72266,"['8109', '72266', '17550', '12376', '12421']"
"[3, 5]","[0, 0]","['12162', '64', '63514', '74226', '28082']",28082,"['63514', '64', '28082', '74226', '12162']"
"[17, 21]","[18, 25]","['69704', '40487', '62454', '62549', '4132']",4132,"['40487', '62454', '4132', '69704', '62549']"
"[0, 0]","[14, 8]","['14834', '78009', '28082', '8176', '46039']",46039,"['78009', '14834', '8176', '46039', '28082']"
"[9, 11]","[0, 0]","['61914', '78534', '15606', '4186', '28082']",28082,"['28082', '78534', '4186', '15606', '61914']"
"[17, 21]","[0, 7]","['78147', '40487', '9795', '62549', '15613']",15613,"['15613', '78147', '40487', '62549', '9795']"
"[9, 4]","[19, 18]","['79413', '64614', '50510', '80219', '35149']",35149,"['64614', '80219', '35149', '50510', '79413']"
"[7, 3]","[18, 23]","['61767', '75828', '52457', '64781', '64148']",64148,"['75828', '64781', '52457', '64148', '61767']"
