base_cluster,other_cluster,group,outlier_id,options
"[0, 24]","[19, 18]","['31926', '48780', '37989', '74418', '55086']",55086,"['31926', '55086', '37989', '48780', '74418']"
"[3, 12]","[5, 22]","['20968', '1181', '37955', '27821', '7217']",7217,"['20968', '27821', '37955', '1181', '7217']"
"[9, 3]","[17, 18]","['1268', '74662', '14914', '64671', '21408']",21408,"['74662', '21408', '64671', '1268', '14914']"
"[19, 5]","[3, 17]","['59952', '76431', '72346', '63902', '53579']",53579,"['76431', '59952', '63902', '72346', '53579']"
"[19, 5]","[9, 11]","['76431', '32569', '59952', '72346', '30907']",30907,"['72346', '59952', '32569', '30907', '76431']"
"[9, 3]","[19, 13]","['74662', '64671', '14914', '1268', '37914']",37914,"['64671', '37914', '1268', '14914', '74662']"
"[3, 17]","[19, 10]","['54792', '64047', '33084', '38478', '55791']",55791,"['64047', '38478', '54792', '33084', '55791']"
"[17, 5]","[15, 21]","['50221', '7913', '72055', '33045', '13497']",13497,"['7913', '13497', '33045', '72055', '50221']"
"[4, 27]","[7, 20]","['70239', '5222', '77515', '12888', '54372']",54372,"['12888', '54372', '5222', '70239', '77515']"
"[17, 18]","[18, 23]","['66935', '46660', '6955', '21408', '64247']",64247,"['6955', '66935', '46660', '64247', '21408']"
"[14, 8]","[9, 26]","['28694', '28732', '40877', '46039', '27788']",27788,"['40877', '28694', '28732', '46039', '27788']"
"[3, 21]","[9, 11]","['42206', '57272', '53064', '14038', '61914']",61914,"['57272', '14038', '42206', '53064', '61914']"
"[19, 18]","[3, 5]","['58616', '35149', '41277', '55086', '12162']",12162,"['12162', '55086', '35149', '58616', '41277']"
"[5, 29]","[3, 7]","['57316', '52548', '18711', '51743', '19992']",19992,"['51743', '19992', '52548', '57316', '18711']"
"[3, 16]","[7, 1]","['56017', '63317', '59100', '11746', '10825']",10825,"['10825', '56017', '59100', '63317', '11746']"
"[3, 17]","[7, 3]","['64047', '54792', '53579', '12043', '75828']",75828,"['64047', '75828', '12043', '54792', '53579']"
"[3, 16]","[19, 10]","['63317', '56017', '11746', '177', '25168']",25168,"['11746', '25168', '56017', '177', '63317']"
"[0, 24]","[9, 26]","['74418', '37989', '31926', '48780', '7474']",7474,"['74418', '31926', '37989', '48780', '7474']"
"[17, 21]","[18, 23]","['62454', '9795', '40487', '62549', '65195']",65195,"['62454', '65195', '9795', '62549', '40487']"
"[5, 4]","[9, 26]","['35725', '27706', '70560', '2004', '23716']",23716,"['27706', '2004', '70560', '35725', '23716']"
"[0, 7]","[3, 26]","['15613', '10984', '66807', '65801', '19246']",19246,"['65801', '15613', '19246', '10984', '66807']"
"[3, 4]","[7, 22]","['9383', '35787', '11039', '20671', '79411']",79411,"['11039', '20671', '35787', '9383', '79411']"
"[19, 13]","[9, 26]","['43324', '35479', '42612', '43396', '50181']",50181,"['43396', '42612', '35479', '43324', '50181']"
"[14, 7]","[7, 20]","['67483', '77045', '51393', '25607', '2425']",2425,"['77045', '25607', '67483', '2425', '51393']"
"[3, 12]","[19, 25]","['1181', '27821', '20968', '37955', '33749']",33749,"['33749', '27821', '37955', '1181', '20968']"
"[0, 7]","[9, 3]","['10984', '66807', '65801', '15613', '74662']",74662,"['65801', '10984', '66807', '74662', '15613']"
"[17, 18]","[3, 12]","['66316', '70105', '51240', '46660', '27821']",27821,"['66316', '70105', '27821', '46660', '51240']"
"[0, 24]","[5, 19]","['74418', '48780', '31926', '37989', '35619']",35619,"['74418', '31926', '37989', '35619', '48780']"
"[9, 3]","[19, 13]","['64671', '74662', '14914', '9662', '37914']",37914,"['74662', '37914', '9662', '14914', '64671']"
"[3, 26]","[0, 14]","['49864', '11033', '40031', '18887', '17291']",17291,"['40031', '49864', '17291', '11033', '18887']"
"[9, 11]","[15, 28]","['78534', '4186', '41897', '15606', '38548']",38548,"['78534', '41897', '15606', '38548', '4186']"
"[0, 6]","[17, 21]","['41154', '49395', '75880', '59474', '40487']",40487,"['41154', '49395', '40487', '75880', '59474']"
"[19, 5]","[9, 11]","['72346', '59952', '63902', '32569', '30907']",30907,"['32569', '63902', '59952', '30907', '72346']"
"[19, 13]","[17, 21]","['26354', '43396', '35479', '43324', '78147']",78147,"['43324', '43396', '26354', '35479', '78147']"
"[5, 29]","[17, 21]","['51743', '21765', '52548', '57316', '69704']",69704,"['69704', '52548', '57316', '21765', '51743']"
"[15, 21]","[5, 4]","['20839', '7489', '3384', '13497', '51114']",51114,"['3384', '13497', '51114', '20839', '7489']"
"[3, 16]","[19, 5]","['56017', '59100', '11746', '63317', '17017']",17017,"['11746', '63317', '17017', '59100', '56017']"
"[3, 16]","[5, 19]","['59100', '56017', '177', '63317', '77183']",77183,"['56017', '63317', '177', '59100', '77183']"
"[19, 5]","[3, 3]","['55314', '72346', '32569', '17017', '30004']",30004,"['30004', '55314', '72346', '17017', '32569']"
"[15, 21]","[14, 7]","['3384', '13497', '20839', '7489', '38835']",38835,"['20839', '3384', '38835', '7489', '13497']"
"[0, 24]","[19, 5]","['74418', '48780', '37989', '31926', '17017']",17017,"['37989', '31926', '17017', '48780', '74418']"
"[3, 16]","[9, 26]","['177', '56017', '63317', '11746', '23716']",23716,"['56017', '11746', '63317', '177', '23716']"
"[3, 7]","[7, 22]","['73164', '19992', '19796', '4286', '23132']",23132,"['19796', '4286', '73164', '23132', '19992']"
"[19, 10]","[5, 4]","['21540', '25168', '25618', '55791', '63485']",63485,"['21540', '55791', '63485', '25168', '25618']"
"[0, 7]","[15, 13]","['66807', '72266', '65801', '15613', '24364']",24364,"['72266', '66807', '65801', '24364', '15613']"
"[3, 26]","[7, 20]","['9147', '49864', '40031', '18887', '55305']",55305,"['18887', '9147', '55305', '40031', '49864']"
"[9, 26]","[18, 25]","['27788', '7474', '6759', '23716', '73827']",73827,"['73827', '23716', '6759', '7474', '27788']"
"[17, 18]","[3, 17]","['31693', '66935', '46660', '21543', '33084']",33084,"['21543', '31693', '46660', '66935', '33084']"
"[9, 3]","[3, 5]","['1268', '64671', '14914', '74662', '63514']",63514,"['1268', '63514', '74662', '14914', '64671']"
"[15, 13]","[19, 28]","['34763', '25079', '24364', '20590', '55589']",55589,"['25079', '55589', '24364', '34763', '20590']"
"[14, 7]","[3, 5]","['51393', '67483', '38835', '77045', '64']",64,"['64', '67483', '38835', '51393', '77045']"
"[5, 22]","[14, 7]","['7217', '40863', '57572', '77349', '25607']",25607,"['77349', '40863', '7217', '57572', '25607']"
"[0, 0]","[19, 28]","['14834', '8176', '78009', '28082', '23197']",23197,"['78009', '23197', '8176', '28082', '14834']"
"[0, 2]","[9, 26]","['9639', '43995', '45218', '70440', '50181']",50181,"['70440', '45218', '43995', '9639', '50181']"
"[0, 6]","[5, 29]","['41154', '25447', '59474', '43036', '51743']",51743,"['59474', '41154', '43036', '25447', '51743']"
"[19, 10]","[9, 3]","['73023', '25618', '21540', '25168', '14914']",14914,"['14914', '25618', '21540', '73023', '25168']"
"[19, 10]","[0, 0]","['25168', '73023', '25618', '55791', '8176']",8176,"['8176', '55791', '73023', '25618', '25168']"
"[14, 8]","[17, 5]","['39691', '40877', '28694', '28732', '50221']",50221,"['39691', '40877', '50221', '28732', '28694']"
"[5, 29]","[14, 9]","['51743', '18711', '21765', '52548', '39708']",39708,"['18711', '52548', '39708', '21765', '51743']"
"[14, 9]","[3, 5]","['26678', '39708', '6508', '26506', '64']",64,"['64', '39708', '6508', '26678', '26506']"
"[3, 5]","[19, 28]","['74226', '12162', '64', '63514', '43363']",43363,"['12162', '74226', '43363', '64', '63514']"
"[7, 20]","[9, 3]","['55305', '54372', '2277', '2425', '14914']",14914,"['14914', '54372', '2277', '55305', '2425']"
"[5, 19]","[19, 14]","['35619', '77183', '63077', '51211', '72517']",72517,"['77183', '51211', '63077', '35619', '72517']"
"[19, 8]","[15, 13]","['71082', '6777', '36396', '19346', '25079']",25079,"['19346', '25079', '6777', '71082', '36396']"
"[5, 19]","[4, 27]","['54232', '60473', '63077', '49189', '5222']",5222,"['60473', '5222', '54232', '63077', '49189']"
"[4, 27]","[17, 5]","['70239', '12888', '5222', '77515', '33045']",33045,"['33045', '5222', '77515', '12888', '70239']"
"[0, 6]","[15, 17]","['49395', '41154', '59474', '25447', '47834']",47834,"['25447', '59474', '41154', '49395', '47834']"
"[3, 28]","[17, 21]","['8257', '73823', '42226', '12683', '40487']",40487,"['8257', '73823', '40487', '42226', '12683']"
"[15, 17]","[14, 8]","['47834', '60915', '11908', '1225', '46039']",46039,"['46039', '11908', '60915', '1225', '47834']"
"[3, 21]","[18, 23]","['47060', '42206', '53064', '14038', '64247']",64247,"['53064', '47060', '42206', '64247', '14038']"
"[19, 13]","[3, 7]","['26354', '37914', '43324', '42612', '73164']",73164,"['26354', '73164', '43324', '37914', '42612']"
"[19, 25]","[3, 28]","['59747', '26994', '74532', '47247', '42226']",42226,"['47247', '74532', '26994', '59747', '42226']"
"[0, 2]","[15, 17]","['44802', '43629', '67465', '70440', '60915']",60915,"['43629', '70440', '67465', '60915', '44802']"
"[19, 5]","[0, 14]","['17017', '76431', '32569', '72346', '17291']",17291,"['32569', '17017', '17291', '76431', '72346']"
"[17, 5]","[14, 7]","['72055', '50221', '33045', '7913', '51393']",51393,"['7913', '72055', '50221', '51393', '33045']"
"[19, 18]","[17, 5]","['58616', '41277', '29042', '49556', '72055']",72055,"['49556', '29042', '58616', '41277', '72055']"
"[7, 3]","[9, 11]","['75828', '52457', '64781', '61767', '15606']",15606,"['75828', '61767', '15606', '52457', '64781']"
"[9, 11]","[3, 21]","['30907', '41897', '4186', '52758', '42206']",42206,"['30907', '52758', '42206', '41897', '4186']"
"[19, 8]","[17, 18]","['71082', '36396', '6777', '19346', '51240']",51240,"['6777', '51240', '36396', '71082', '19346']"
"[7, 22]","[19, 5]","['23132', '31113', '79411', '40679', '32569']",32569,"['32569', '23132', '40679', '31113', '79411']"
"[4, 27]","[15, 28]","['12888', '77515', '5222', '70239', '38548']",38548,"['12888', '5222', '70239', '38548', '77515']"
"[9, 11]","[19, 28]","['61914', '4186', '15606', '41897', '43363']",43363,"['4186', '61914', '43363', '15606', '41897']"
"[9, 11]","[0, 14]","['335', '41897', '61914', '78534', '17291']",17291,"['61914', '335', '17291', '41897', '78534']"
"[3, 16]","[5, 29]","['63317', '11746', '177', '59100', '51743']",51743,"['177', '63317', '59100', '11746', '51743']"
"[18, 25]","[15, 28]","['25711', '4132', '62071', '73827', '10526']",10526,"['25711', '62071', '10526', '4132', '73827']"
"[19, 13]","[9, 11]","['37914', '35479', '26354', '43396', '4186']",4186,"['26354', '35479', '4186', '43396', '37914']"
"[3, 12]","[19, 10]","['1181', '27821', '20968', '37955', '25618']",25618,"['25618', '37955', '20968', '27821', '1181']"
"[19, 13]","[3, 5]","['43396', '42612', '43324', '26354', '64']",64,"['64', '42612', '43324', '43396', '26354']"
"[5, 19]","[3, 7]","['51211', '53655', '77183', '54232', '19992']",19992,"['54232', '19992', '53655', '51211', '77183']"
"[5, 19]","[14, 8]","['10743', '51211', '60473', '54232', '40877']",40877,"['10743', '60473', '54232', '51211', '40877']"
"[19, 13]","[3, 7]","['43396', '35479', '43324', '26354', '4286']",4286,"['26354', '43324', '43396', '35479', '4286']"
"[0, 2]","[17, 21]","['9836', '32703', '44125', '44145', '62549']",62549,"['44125', '32703', '9836', '62549', '44145']"
"[9, 11]","[19, 13]","['41897', '335', '30907', '4186', '43324']",43324,"['335', '41897', '43324', '4186', '30907']"
"[15, 21]","[5, 19]","['3384', '7489', '13497', '20839', '77183']",77183,"['7489', '20839', '13497', '3384', '77183']"
"[3, 12]","[7, 22]","['27821', '1181', '20968', '37955', '23132']",23132,"['20968', '37955', '27821', '23132', '1181']"
"[0, 0]","[5, 22]","['8176', '78009', '14834', '28082', '40863']",40863,"['14834', '28082', '8176', '40863', '78009']"
"[19, 25]","[0, 7]","['47247', '26994', '33749', '59747', '65801']",65801,"['26994', '33749', '47247', '65801', '59747']"
"[0, 14]","[14, 9]","['80522', '17291', '1261', '39894', '6508']",6508,"['39894', '80522', '6508', '1261', '17291']"
"[9, 4]","[19, 10]","['50510', '80219', '79413', '64614', '25618']",25618,"['25618', '64614', '79413', '80219', '50510']"
"[3, 21]","[7, 22]","['47060', '53064', '42206', '14038', '23132']",23132,"['42206', '14038', '47060', '23132', '53064']"
"[3, 7]","[9, 26]","['30859', '37907', '19796', '19992', '7474']",7474,"['30859', '19796', '37907', '19992', '7474']"
"[14, 8]","[9, 11]","['39691', '28732', '28694', '40877', '52758']",52758,"['28694', '39691', '28732', '40877', '52758']"
"[3, 28]","[0, 14]","['73823', '8257', '55090', '42226', '42604']",42604,"['8257', '55090', '42604', '42226', '73823']"
"[15, 17]","[7, 22]","['47834', '1225', '11908', '60915', '79411']",79411,"['11908', '60915', '1225', '47834', '79411']"
"[5, 29]","[7, 20]","['21765', '18711', '52548', '55950', '2425']",2425,"['18711', '55950', '21765', '2425', '52548']"
"[9, 26]","[7, 20]","['7474', '23716', '6759', '27788', '2277']",2277,"['2277', '27788', '23716', '7474', '6759']"
"[3, 12]","[18, 25]","['1181', '37955', '20968', '27821', '3282']",3282,"['1181', '37955', '20968', '3282', '27821']"
"[5, 19]","[19, 18]","['63077', '60473', '77183', '10743', '55086']",55086,"['63077', '55086', '77183', '60473', '10743']"
"[7, 3]","[3, 17]","['75828', '52457', '64781', '61767', '33084']",33084,"['61767', '75828', '64781', '52457', '33084']"
"[19, 18]","[9, 4]","['29042', '41277', '58616', '74633', '80219']",80219,"['58616', '29042', '80219', '74633', '41277']"
"[14, 9]","[0, 2]","['26678', '40550', '6508', '26506', '48095']",48095,"['6508', '26678', '48095', '40550', '26506']"
"[18, 23]","[7, 20]","['67584', '26755', '20502', '72978', '2277']",2277,"['2277', '72978', '26755', '67584', '20502']"
"[17, 18]","[19, 28]","['31693', '70105', '21408', '6955', '43363']",43363,"['70105', '31693', '43363', '21408', '6955']"
"[0, 2]","[3, 26]","['60860', '51831', '44145', '63508', '18887']",18887,"['18887', '60860', '44145', '63508', '51831']"
"[17, 21]","[3, 3]","['62454', '78147', '62549', '69704', '10017']",10017,"['62454', '62549', '78147', '69704', '10017']"
"[19, 28]","[17, 5]","['52721', '42272', '55589', '23197', '7913']",7913,"['55589', '23197', '7913', '52721', '42272']"
"[9, 3]","[15, 13]","['74662', '9662', '64671', '1268', '20590']",20590,"['74662', '20590', '64671', '1268', '9662']"
"[0, 24]","[5, 22]","['74418', '31926', '37989', '48780', '57572']",57572,"['74418', '31926', '57572', '37989', '48780']"
"[3, 7]","[5, 22]","['73164', '19992', '19796', '4286', '40863']",40863,"['19796', '4286', '73164', '40863', '19992']"
"[0, 0]","[19, 28]","['28082', '78009', '14834', '8176', '52721']",52721,"['14834', '28082', '8176', '78009', '52721']"
"[3, 17]","[19, 8]","['54792', '38478', '12043', '53579', '6777']",6777,"['38478', '12043', '53579', '6777', '54792']"
"[19, 28]","[5, 29]","['43363', '52721', '23197', '42272', '21765']",21765,"['43363', '23197', '42272', '21765', '52721']"
"[3, 3]","[14, 8]","['30004', '22487', '72700', '994', '40877']",40877,"['30004', '72700', '994', '22487', '40877']"
"[17, 21]","[0, 24]","['78147', '9795', '62454', '62549', '74418']",74418,"['62549', '74418', '78147', '9795', '62454']"
"[17, 21]","[5, 19]","['9795', '40487', '62454', '62549', '35619']",35619,"['9795', '62454', '62549', '35619', '40487']"
"[3, 5]","[9, 11]","['64', '12162', '74226', '63514', '61914']",61914,"['12162', '63514', '64', '74226', '61914']"
"[9, 11]","[0, 6]","['15606', '61914', '4186', '30907', '49395']",49395,"['49395', '61914', '30907', '4186', '15606']"
"[9, 4]","[3, 5]","['79413', '80219', '64614', '50510', '74226']",74226,"['50510', '64614', '74226', '80219', '79413']"
"[9, 26]","[0, 14]","['7474', '23716', '6759', '27788', '80522']",80522,"['23716', '80522', '7474', '27788', '6759']"
"[19, 10]","[15, 13]","['25168', '55791', '25618', '21540', '34763']",34763,"['25168', '34763', '25618', '21540', '55791']"
"[17, 18]","[14, 7]","['51240', '70105', '6955', '21543', '67483']",67483,"['70105', '6955', '51240', '21543', '67483']"
"[5, 19]","[0, 2]","['63077', '53655', '77183', '54232', '43995']",43995,"['77183', '43995', '63077', '53655', '54232']"
"[3, 28]","[0, 0]","['42226', '73823', '55090', '12683', '28082']",28082,"['55090', '73823', '28082', '42226', '12683']"
"[3, 4]","[17, 5]","['11039', '9383', '35787', '20671', '7913']",7913,"['35787', '20671', '7913', '11039', '9383']"
"[9, 3]","[0, 0]","['74662', '64671', '9662', '14914', '78009']",78009,"['9662', '64671', '14914', '74662', '78009']"
"[9, 26]","[5, 22]","['23716', '6759', '50181', '27788', '48795']",48795,"['48795', '50181', '23716', '27788', '6759']"
"[18, 23]","[3, 26]","['64148', '25667', '15451', '64247', '11033']",11033,"['11033', '15451', '64247', '25667', '64148']"
"[19, 25]","[3, 17]","['74532', '26994', '47247', '33749', '33084']",33084,"['33749', '74532', '47247', '26994', '33084']"
"[14, 7]","[0, 2]","['51393', '67483', '38835', '77045', '51831']",51831,"['51831', '38835', '77045', '67483', '51393']"
"[0, 7]","[19, 10]","['66807', '65801', '15613', '72266', '25618']",25618,"['25618', '72266', '15613', '65801', '66807']"
"[15, 17]","[9, 3]","['11908', '60915', '47834', '1225', '1268']",1268,"['60915', '47834', '1225', '1268', '11908']"
"[15, 17]","[7, 20]","['11908', '1225', '60915', '47834', '2277']",2277,"['2277', '47834', '1225', '11908', '60915']"
"[0, 7]","[19, 28]","['10984', '66807', '65801', '72266', '55589']",55589,"['66807', '55589', '65801', '10984', '72266']"
"[19, 5]","[17, 21]","['59952', '76431', '63902', '72346', '9795']",9795,"['72346', '9795', '59952', '63902', '76431']"
"[7, 20]","[14, 7]","['2277', '2425', '55305', '54372', '38835']",38835,"['55305', '2277', '38835', '54372', '2425']"
"[3, 16]","[9, 11]","['56017', '177', '59100', '11746', '335']",335,"['11746', '59100', '335', '56017', '177']"
"[7, 3]","[3, 26]","['52457', '64781', '75828', '61767', '11033']",11033,"['11033', '75828', '61767', '64781', '52457']"
"[15, 13]","[9, 3]","['24364', '53137', '42684', '25079', '74662']",74662,"['42684', '24364', '53137', '74662', '25079']"
"[19, 18]","[18, 23]","['36535', '55086', '49556', '29042', '32105']",32105,"['49556', '29042', '55086', '32105', '36535']"
"[5, 4]","[3, 17]","['62609', '53032', '2004', '27706', '33084']",33084,"['27706', '62609', '2004', '53032', '33084']"
