base_cluster,other_cluster,group,outlier_id,options
"[3, 12]","[15, 17]","['27821', '20968', '1181', '37955', '1225']",1225,"['37955', '27821', '1181', '1225', '20968']"
"[7, 20]","[17, 21]","['55305', '2277', '2425', '54372', '62454']",62454,"['2277', '62454', '2425', '55305', '54372']"
"[7, 3]","[17, 18]","['52457', '61767', '75828', '64781', '70105']",70105,"['70105', '61767', '52457', '75828', '64781']"
"[0, 6]","[18, 23]","['75880', '49395', '41154', '43375', '25667']",25667,"['41154', '43375', '75880', '25667', '49395']"
"[7, 20]","[17, 5]","['54372', '2425', '55305', '2277', '33045']",33045,"['55305', '2277', '54372', '2425', '33045']"
"[0, 7]","[18, 25]","['15613', '72266', '10984', '66807', '62071']",62071,"['62071', '15613', '66807', '10984', '72266']"
"[18, 23]","[0, 14]","['26052', '37360', '32105', '59794', '1261']",1261,"['1261', '32105', '59794', '37360', '26052']"
"[18, 23]","[0, 7]","['48306', '61353', '37360', '26052', '10984']",10984,"['61353', '10984', '26052', '48306', '37360']"
"[7, 3]","[17, 21]","['61767', '75828', '64781', '52457', '9795']",9795,"['64781', '61767', '52457', '9795', '75828']"
"[3, 26]","[15, 21]","['1064', '18887', '40031', '72586', '7489']",7489,"['72586', '18887', '1064', '7489', '40031']"
"[3, 3]","[15, 17]","['22002', '10131', '10017', '72700', '47834']",47834,"['10131', '47834', '72700', '22002', '10017']"
"[17, 5]","[7, 20]","['33045', '72055', '50221', '7913', '55305']",55305,"['33045', '72055', '55305', '7913', '50221']"
"[15, 21]","[3, 26]","['13497', '7489', '20839', '3384', '72586']",72586,"['7489', '20839', '13497', '3384', '72586']"
"[3, 12]","[15, 13]","['1181', '20968', '27821', '37955', '34763']",34763,"['34763', '37955', '20968', '1181', '27821']"
"[18, 25]","[0, 6]","['4132', '73827', '3282', '62071', '25447']",25447,"['62071', '25447', '3282', '73827', '4132']"
"[3, 3]","[15, 13]","['10017', '30004', '994', '10131', '20590']",20590,"['994', '30004', '10131', '10017', '20590']"
"[15, 28]","[3, 12]","['3258', '23274', '10526', '38548', '1181']",1181,"['10526', '38548', '23274', '3258', '1181']"
"[3, 16]","[15, 28]","['56017', '11746', '177', '59100', '10526']",10526,"['59100', '10526', '11746', '56017', '177']"
"[0, 2]","[18, 23]","['43629', '43995', '63508', '45218', '59794']",59794,"['45218', '43629', '43995', '63508', '59794']"
"[18, 25]","[0, 14]","['25711', '62071', '3282', '73827', '1261']",1261,"['25711', '62071', '3282', '1261', '73827']"
"[3, 5]","[15, 13]","['64', '63514', '74226', '12162', '25079']",25079,"['12162', '64', '25079', '74226', '63514']"
"[0, 2]","[18, 25]","['44125', '80744', '60860', '67842', '25711']",25711,"['25711', '80744', '60860', '67842', '44125']"
"[15, 28]","[3, 3]","['38548', '67905', '23274', '3258', '22002']",22002,"['22002', '67905', '38548', '23274', '3258']"
"[0, 6]","[18, 25]","['59474', '75880', '41154', '25447', '62071']",62071,"['75880', '59474', '41154', '62071', '25447']"
"[3, 7]","[15, 17]","['73164', '19796', '37907', '4286', '11908']",11908,"['73164', '19796', '4286', '11908', '37907']"
"[3, 5]","[15, 17]","['74226', '64', '63514', '12162', '11908']",11908,"['64', '63514', '74226', '11908', '12162']"
"[0, 2]","[18, 25]","['80744', '67465', '43629', '44125', '25711']",25711,"['80744', '67465', '43629', '25711', '44125']"
"[3, 16]","[15, 17]","['59100', '177', '11746', '63317', '11908']",11908,"['63317', '177', '11746', '59100', '11908']"
"[3, 7]","[15, 13]","['37907', '19796', '19992', '73164', '42684']",42684,"['19992', '37907', '19796', '73164', '42684']"
"[0, 7]","[18, 25]","['10984', '15613', '72266', '66807', '25711']",25711,"['10984', '66807', '15613', '25711', '72266']"
"[18, 23]","[0, 7]","['72365', '67584', '12104', '78682', '15613']",15613,"['67584', '15613', '78682', '12104', '72365']"
"[3, 7]","[15, 28]","['19796', '30859', '4286', '37907', '38548']",38548,"['19796', '38548', '30859', '4286', '37907']"
"[3, 16]","[15, 17]","['56017', '63317', '11746', '177', '11908']",11908,"['11908', '63317', '56017', '177', '11746']"
"[0, 2]","[18, 23]","['54867', '67465', '60860', '44145', '6216']",6216,"['6216', '44145', '60860', '67465', '54867']"
"[7, 20]","[17, 18]","['2425', '54372', '2277', '55305', '66935']",66935,"['55305', '2277', '54372', '66935', '2425']"
"[3, 16]","[15, 28]","['177', '56017', '59100', '11746', '67905']",67905,"['11746', '59100', '67905', '177', '56017']"
"[0, 14]","[18, 25]","['17291', '42604', '37963', '75707', '62071']",62071,"['42604', '37963', '62071', '17291', '75707']"
"[3, 16]","[15, 13]","['63317', '59100', '11746', '177', '24364']",24364,"['63317', '24364', '59100', '177', '11746']"
"[15, 21]","[3, 26]","['13497', '20839', '3384', '7489', '32729']",32729,"['13497', '20839', '32729', '3384', '7489']"
"[0, 14]","[18, 23]","['1261', '80522', '75707', '39894', '65195']",65195,"['80522', '1261', '39894', '75707', '65195']"
"[3, 26]","[15, 28]","['68096', '49864', '34449', '72586', '3258']",3258,"['68096', '34449', '49864', '3258', '72586']"
"[17, 18]","[7, 22]","['21408', '70105', '6955', '46660', '40679']",40679,"['6955', '46660', '70105', '40679', '21408']"
"[17, 5]","[7, 1]","['33045', '72055', '7913', '50221', '53652']",53652,"['50221', '7913', '53652', '33045', '72055']"
"[7, 22]","[17, 5]","['79411', '40679', '31113', '23132', '50221']",50221,"['23132', '40679', '79411', '31113', '50221']"
"[0, 14]","[18, 23]","['17291', '39894', '80522', '37963', '67584']",67584,"['80522', '39894', '37963', '67584', '17291']"
"[0, 7]","[18, 25]","['65801', '15613', '72266', '10984', '73827']",73827,"['10984', '73827', '65801', '72266', '15613']"
"[3, 5]","[15, 28]","['63514', '64', '74226', '12162', '3258']",3258,"['3258', '63514', '64', '74226', '12162']"
"[3, 5]","[15, 21]","['64', '12162', '74226', '63514', '13497']",13497,"['13497', '12162', '64', '74226', '63514']"
"[15, 17]","[3, 17]","['1225', '47834', '60915', '11908', '12043']",12043,"['1225', '60915', '11908', '12043', '47834']"
"[18, 23]","[0, 24]","['6216', '32105', '72978', '59794', '48780']",48780,"['6216', '72978', '48780', '59794', '32105']"
"[0, 24]","[18, 23]","['74418', '48780', '37989', '31926', '26755']",26755,"['26755', '48780', '31926', '37989', '74418']"
"[3, 12]","[15, 13]","['27821', '37955', '1181', '20968', '68970']",68970,"['68970', '37955', '20968', '27821', '1181']"
"[0, 24]","[18, 25]","['37989', '48780', '31926', '74418', '73827']",73827,"['74418', '31926', '73827', '48780', '37989']"
"[18, 25]","[0, 7]","['73827', '62071', '25711', '4132', '72266']",72266,"['72266', '73827', '62071', '4132', '25711']"
"[0, 0]","[18, 25]","['78009', '28082', '8176', '14834', '73827']",73827,"['73827', '28082', '78009', '8176', '14834']"
"[7, 1]","[17, 21]","['10825', '3536', '16951', '12421', '62454']",62454,"['3536', '10825', '62454', '12421', '16951']"
"[0, 6]","[18, 25]","['25447', '59474', '43375', '49395', '73827']",73827,"['49395', '73827', '59474', '43375', '25447']"
"[15, 17]","[3, 4]","['11908', '1225', '60915', '47834', '9383']",9383,"['9383', '1225', '60915', '47834', '11908']"
"[3, 3]","[15, 13]","['10017', '994', '22002', '72700', '24364']",24364,"['24364', '72700', '22002', '994', '10017']"
"[3, 12]","[15, 28]","['37955', '1181', '20968', '27821', '23274']",23274,"['27821', '23274', '1181', '20968', '37955']"
"[3, 28]","[15, 28]","['42226', '55090', '8257', '73823', '10526']",10526,"['42226', '73823', '55090', '8257', '10526']"
"[0, 2]","[18, 25]","['44145', '70440', '51831', '45218', '4132']",4132,"['51831', '4132', '70440', '44145', '45218']"
"[3, 3]","[15, 13]","['994', '72700', '22487', '10017', '53137']",53137,"['10017', '22487', '72700', '994', '53137']"
"[3, 17]","[15, 17]","['53579', '38478', '12043', '54792', '60915']",60915,"['53579', '38478', '60915', '54792', '12043']"
"[18, 25]","[0, 6]","['25711', '4132', '62071', '73827', '49395']",49395,"['49395', '73827', '25711', '4132', '62071']"
"[0, 2]","[18, 23]","['32703', '44145', '44802', '63508', '61353']",61353,"['63508', '32703', '44145', '44802', '61353']"
"[0, 14]","[18, 25]","['75707', '17291', '39894', '80522', '3282']",3282,"['3282', '39894', '17291', '75707', '80522']"
"[3, 5]","[15, 13]","['64', '74226', '12162', '63514', '34763']",34763,"['63514', '34763', '64', '12162', '74226']"
"[18, 23]","[0, 24]","['59794', '15451', '10433', '26755', '48780']",48780,"['15451', '10433', '59794', '48780', '26755']"
"[7, 22]","[17, 21]","['31113', '40679', '79411', '23132', '62454']",62454,"['79411', '23132', '62454', '31113', '40679']"
"[15, 28]","[3, 17]","['67905', '3258', '10526', '38548', '54792']",54792,"['67905', '54792', '3258', '38548', '10526']"
"[3, 16]","[15, 17]","['63317', '177', '56017', '59100', '47834']",47834,"['59100', '47834', '177', '56017', '63317']"
"[3, 17]","[15, 13]","['38478', '64047', '53579', '12043', '53137']",53137,"['38478', '64047', '12043', '53579', '53137']"
"[3, 17]","[15, 17]","['64047', '38478', '54792', '12043', '1225']",1225,"['12043', '64047', '54792', '1225', '38478']"
"[15, 13]","[3, 26]","['53137', '34763', '42684', '25079', '34449']",34449,"['34449', '25079', '53137', '34763', '42684']"
"[17, 21]","[7, 1]","['9795', '40487', '78147', '62549', '16951']",16951,"['62549', '9795', '40487', '78147', '16951']"
"[3, 17]","[15, 28]","['38478', '53579', '33084', '12043', '38548']",38548,"['38478', '53579', '33084', '38548', '12043']"
"[17, 18]","[7, 3]","['66316', '6955', '51240', '46660', '64781']",64781,"['51240', '66316', '6955', '46660', '64781']"
"[3, 28]","[15, 17]","['8257', '12683', '55090', '42226', '1225']",1225,"['42226', '1225', '55090', '12683', '8257']"
"[3, 12]","[15, 28]","['37955', '20968', '27821', '1181', '38548']",38548,"['37955', '27821', '1181', '38548', '20968']"
"[18, 23]","[0, 6]","['72365', '6216', '65195', '5909', '49395']",49395,"['72365', '49395', '65195', '5909', '6216']"
"[3, 4]","[15, 21]","['11039', '35787', '9383', '20671', '20839']",20839,"['9383', '11039', '20839', '35787', '20671']"
"[3, 3]","[15, 21]","['10017', '22002', '10131', '22487', '13497']",13497,"['10017', '22002', '22487', '10131', '13497']"
"[3, 28]","[15, 17]","['73823', '55090', '12683', '42226', '47834']",47834,"['73823', '12683', '42226', '47834', '55090']"
"[15, 21]","[3, 7]","['7489', '13497', '3384', '20839', '30859']",30859,"['13497', '20839', '30859', '3384', '7489']"
"[0, 6]","[18, 23]","['75880', '25447', '43036', '49395', '65195']",65195,"['43036', '25447', '49395', '75880', '65195']"
"[3, 3]","[15, 28]","['10017', '10131', '994', '30004', '38548']",38548,"['10131', '10017', '30004', '38548', '994']"
"[17, 5]","[7, 3]","['72055', '50221', '33045', '7913', '61767']",61767,"['61767', '33045', '72055', '7913', '50221']"
"[18, 25]","[0, 14]","['62071', '73827', '25711', '4132', '1261']",1261,"['62071', '4132', '25711', '73827', '1261']"
"[15, 21]","[3, 7]","['3384', '7489', '20839', '13497', '37907']",37907,"['37907', '20839', '3384', '13497', '7489']"
"[3, 5]","[15, 28]","['12162', '74226', '64', '63514', '10526']",10526,"['64', '12162', '74226', '10526', '63514']"
"[18, 25]","[0, 0]","['3282', '4132', '73827', '62071', '8176']",8176,"['73827', '62071', '4132', '8176', '3282']"
"[3, 21]","[15, 21]","['47060', '14038', '42206', '53064', '20839']",20839,"['20839', '14038', '42206', '47060', '53064']"
"[7, 22]","[17, 21]","['79411', '40679', '23132', '31113', '40487']",40487,"['40487', '23132', '40679', '31113', '79411']"
"[7, 3]","[17, 5]","['52457', '75828', '64781', '61767', '7913']",7913,"['61767', '7913', '64781', '52457', '75828']"
"[0, 2]","[18, 23]","['43629', '80744', '32703', '62759', '61353']",61353,"['61353', '32703', '80744', '43629', '62759']"
"[7, 1]","[17, 18]","['53652', '8109', '12376', '3536', '6955']",6955,"['6955', '8109', '53652', '3536', '12376']"
"[17, 5]","[7, 1]","['33045', '7913', '72055', '50221', '3536']",3536,"['3536', '72055', '33045', '7913', '50221']"
"[0, 2]","[18, 23]","['9836', '43995', '80744', '54867', '78682']",78682,"['78682', '54867', '80744', '43995', '9836']"
"[0, 2]","[18, 25]","['43995', '44125', '80744', '45218', '3282']",3282,"['43995', '45218', '80744', '44125', '3282']"
"[3, 21]","[15, 28]","['14038', '42206', '57272', '47060', '10526']",10526,"['47060', '14038', '57272', '42206', '10526']"
"[7, 3]","[17, 5]","['61767', '52457', '64781', '75828', '33045']",33045,"['64781', '33045', '52457', '75828', '61767']"
"[3, 7]","[15, 17]","['19796', '4286', '19992', '73164', '47834']",47834,"['19992', '47834', '4286', '73164', '19796']"
"[3, 3]","[15, 13]","['10017', '72700', '994', '22487', '34763']",34763,"['10017', '22487', '72700', '994', '34763']"
"[3, 7]","[15, 17]","['30859', '19992', '4286', '37907', '1225']",1225,"['30859', '19992', '1225', '4286', '37907']"
"[0, 2]","[18, 25]","['44802', '80744', '32703', '43629', '4132']",4132,"['32703', '80744', '43629', '44802', '4132']"
"[17, 21]","[7, 22]","['40487', '9795', '69704', '62454', '31113']",31113,"['62454', '31113', '40487', '9795', '69704']"
"[7, 20]","[17, 18]","['2277', '55305', '2425', '54372', '66316']",66316,"['2277', '66316', '2425', '54372', '55305']"
"[18, 25]","[0, 6]","['73827', '4132', '62071', '3282', '75880']",75880,"['3282', '73827', '4132', '62071', '75880']"
"[15, 21]","[3, 16]","['13497', '20839', '3384', '7489', '63317']",63317,"['3384', '13497', '63317', '7489', '20839']"
"[15, 17]","[3, 28]","['60915', '1225', '11908', '47834', '55090']",55090,"['47834', '11908', '55090', '60915', '1225']"
"[0, 7]","[18, 23]","['10984', '66807', '65801', '15613', '25667']",25667,"['65801', '15613', '25667', '66807', '10984']"
"[15, 21]","[3, 5]","['3384', '13497', '20839', '7489', '12162']",12162,"['3384', '12162', '20839', '7489', '13497']"
"[15, 13]","[3, 28]","['34763', '53137', '25079', '24364', '73823']",73823,"['73823', '25079', '53137', '24364', '34763']"
"[3, 7]","[15, 28]","['19992', '19796', '30859', '73164', '23274']",23274,"['30859', '19992', '73164', '23274', '19796']"
"[3, 28]","[15, 17]","['42226', '73823', '8257', '55090', '1225']",1225,"['73823', '1225', '8257', '42226', '55090']"
"[0, 2]","[18, 23]","['51831', '9836', '32703', '44125', '32105']",32105,"['9836', '51831', '44125', '32703', '32105']"
"[0, 2]","[18, 23]","['66847', '44802', '45218', '9639', '5909']",5909,"['9639', '5909', '45218', '44802', '66847']"
"[7, 1]","[17, 21]","['12421', '12376', '17550', '3536', '69704']",69704,"['17550', '69704', '12421', '3536', '12376']"
"[3, 3]","[15, 13]","['10131', '22487', '994', '30004', '24364']",24364,"['994', '22487', '10131', '24364', '30004']"
"[0, 7]","[18, 23]","['72266', '10984', '65801', '66807', '48306']",48306,"['48306', '10984', '66807', '72266', '65801']"
"[3, 28]","[15, 17]","['12683', '8257', '55090', '73823', '11908']",11908,"['73823', '12683', '55090', '8257', '11908']"
"[18, 25]","[0, 0]","['25711', '3282', '4132', '73827', '28082']",28082,"['25711', '3282', '28082', '73827', '4132']"
"[0, 7]","[18, 23]","['72266', '10984', '15613', '65801', '10433']",10433,"['65801', '10433', '72266', '10984', '15613']"
"[15, 28]","[3, 21]","['3258', '10526', '67905', '38548', '47060']",47060,"['3258', '67905', '10526', '47060', '38548']"
"[18, 23]","[0, 14]","['5909', '37360', '59794', '65195', '17291']",17291,"['5909', '17291', '65195', '37360', '59794']"
"[3, 26]","[15, 17]","['49864', '1064', '19246', '11033', '1225']",1225,"['49864', '11033', '1064', '19246', '1225']"
"[15, 21]","[3, 28]","['3384', '20839', '7489', '13497', '12683']",12683,"['13497', '3384', '12683', '20839', '7489']"
"[18, 23]","[0, 7]","['72978', '6216', '14167', '20502', '15613']",15613,"['14167', '20502', '6216', '15613', '72978']"
"[18, 25]","[0, 14]","['73827', '3282', '4132', '62071', '80522']",80522,"['62071', '4132', '73827', '80522', '3282']"
"[15, 13]","[3, 21]","['53137', '24364', '20590', '68970', '14038']",14038,"['68970', '14038', '20590', '53137', '24364']"
"[17, 5]","[7, 3]","['50221', '7913', '33045', '72055', '75828']",75828,"['75828', '33045', '7913', '72055', '50221']"
"[3, 21]","[15, 21]","['53064', '47060', '57272', '14038', '20839']",20839,"['20839', '53064', '14038', '57272', '47060']"
"[0, 6]","[18, 23]","['59474', '43036', '43375', '41154', '12104']",12104,"['59474', '43375', '41154', '12104', '43036']"
"[3, 28]","[15, 13]","['12683', '42226', '55090', '8257', '25079']",25079,"['25079', '42226', '55090', '8257', '12683']"
"[7, 22]","[17, 5]","['31113', '23132', '40679', '79411', '33045']",33045,"['33045', '79411', '31113', '40679', '23132']"
"[0, 24]","[18, 23]","['37989', '48780', '31926', '74418', '25667']",25667,"['37989', '74418', '31926', '48780', '25667']"
"[15, 17]","[3, 17]","['47834', '60915', '11908', '1225', '64047']",64047,"['1225', '60915', '47834', '11908', '64047']"
"[3, 21]","[15, 28]","['47060', '42206', '53064', '14038', '3258']",3258,"['3258', '14038', '53064', '47060', '42206']"
"[15, 13]","[3, 12]","['20590', '24364', '25079', '53137', '27821']",27821,"['25079', '53137', '24364', '27821', '20590']"
"[3, 26]","[15, 13]","['11033', '68096', '49864', '34449', '20590']",20590,"['20590', '11033', '34449', '68096', '49864']"
"[15, 21]","[3, 16]","['13497', '7489', '3384', '20839', '56017']",56017,"['7489', '56017', '3384', '20839', '13497']"
"[3, 17]","[15, 17]","['12043', '33084', '54792', '64047', '11908']",11908,"['54792', '33084', '11908', '64047', '12043']"
"[3, 17]","[15, 13]","['53579', '38478', '64047', '54792', '68970']",68970,"['38478', '64047', '68970', '53579', '54792']"
"[17, 21]","[7, 20]","['78147', '9795', '40487', '69704', '2425']",2425,"['9795', '78147', '69704', '2425', '40487']"
"[3, 7]","[15, 21]","['4286', '73164', '30859', '19796', '7489']",7489,"['7489', '73164', '19796', '30859', '4286']"
"[3, 17]","[15, 13]","['33084', '38478', '12043', '53579', '20590']",20590,"['20590', '33084', '38478', '53579', '12043']"
"[18, 25]","[0, 14]","['4132', '73827', '3282', '25711', '37963']",37963,"['73827', '25711', '37963', '3282', '4132']"
"[0, 0]","[18, 23]","['78009', '28082', '8176', '14834', '61353']",61353,"['28082', '14834', '8176', '61353', '78009']"
"[7, 1]","[17, 21]","['3536', '17550', '12376', '8109', '62454']",62454,"['8109', '3536', '62454', '17550', '12376']"
