base_cluster,other_cluster,group,outlier_id,options
"[3, 21]","[17, 21]","['47060', '57272', '42206', '14038', '62549']",62549,"['14038', '42206', '62549', '47060', '57272']"
"[3, 3]","[7, 3]","['30004', '22487', '72700', '994', '52457']",52457,"['994', '22487', '30004', '72700', '52457']"
"[17, 21]","[3, 21]","['78147', '9795', '62454', '62549', '42206']",42206,"['62454', '9795', '62549', '42206', '78147']"
"[3, 5]","[19, 5]","['64', '12162', '74226', '63514', '72346']",72346,"['63514', '72346', '64', '74226', '12162']"
"[9, 26]","[3, 26]","['7474', '23716', '6759', '27788', '32729']",32729,"['32729', '7474', '23716', '6759', '27788']"
"[9, 3]","[3, 3]","['9662', '1268', '74662', '14914', '72700']",72700,"['72700', '1268', '9662', '74662', '14914']"
"[5, 22]","[7, 22]","['77349', '7217', '40863', '57572', '23132']",23132,"['77349', '40863', '57572', '23132', '7217']"
"[14, 7]","[0, 7]","['77045', '51393', '38835', '25607', '65801']",65801,"['77045', '38835', '65801', '25607', '51393']"
"[17, 5]","[3, 5]","['50221', '33045', '72055', '7913', '63514']",63514,"['63514', '33045', '7913', '72055', '50221']"
"[14, 8]","[19, 8]","['28732', '39691', '28694', '40877', '36396']",36396,"['36396', '39691', '40877', '28732', '28694']"
"[14, 7]","[0, 7]","['38835', '67483', '25607', '77045', '10984']",10984,"['77045', '25607', '10984', '67483', '38835']"
"[5, 4]","[9, 4]","['51114', '2004', '35725', '63485', '79413']",79413,"['79413', '51114', '2004', '63485', '35725']"
"[9, 4]","[3, 4]","['79413', '64614', '50510', '80219', '20671']",20671,"['20671', '64614', '79413', '50510', '80219']"
"[17, 21]","[15, 21]","['9795', '62549', '78147', '40487', '7489']",7489,"['62549', '9795', '7489', '40487', '78147']"
"[3, 7]","[14, 7]","['73164', '19992', '19796', '4286', '67483']",67483,"['4286', '67483', '19992', '19796', '73164']"
"[19, 25]","[18, 25]","['59747', '26994', '47247', '33749', '73827']",73827,"['73827', '26994', '47247', '33749', '59747']"
"[15, 13]","[19, 13]","['42684', '34763', '53137', '68970', '37914']",37914,"['37914', '68970', '53137', '34763', '42684']"
"[19, 8]","[14, 8]","['19346', '6777', '36396', '71082', '40877']",40877,"['71082', '40877', '6777', '36396', '19346']"
"[3, 21]","[17, 21]","['42206', '53064', '47060', '14038', '40487']",40487,"['42206', '14038', '53064', '47060', '40487']"
"[3, 26]","[9, 26]","['19246', '9147', '72586', '50906', '6759']",6759,"['72586', '6759', '9147', '19246', '50906']"
"[3, 28]","[19, 28]","['42226', '8257', '12683', '73823', '40111']",40111,"['73823', '12683', '8257', '42226', '40111']"
"[18, 25]","[19, 25]","['3282', '73827', '25711', '4132', '26994']",26994,"['3282', '73827', '26994', '4132', '25711']"
"[19, 18]","[17, 18]","['74633', '36535', '41277', '49556', '51240']",51240,"['51240', '49556', '74633', '36535', '41277']"
"[3, 7]","[14, 7]","['4286', '19992', '37907', '73164', '25607']",25607,"['73164', '4286', '19992', '37907', '25607']"
"[9, 3]","[3, 3]","['64671', '74662', '14914', '1268', '30004']",30004,"['30004', '14914', '74662', '64671', '1268']"
"[19, 28]","[15, 28]","['52721', '43363', '40111', '55589', '38548']",38548,"['55589', '38548', '52721', '40111', '43363']"
"[3, 26]","[9, 26]","['34449', '9147', '1064', '40031', '27788']",27788,"['9147', '1064', '34449', '27788', '40031']"
"[9, 4]","[3, 4]","['79413', '64614', '80219', '50510', '35787']",35787,"['80219', '50510', '35787', '79413', '64614']"
"[14, 8]","[19, 8]","['39691', '28694', '28732', '40877', '6777']",6777,"['39691', '6777', '28694', '40877', '28732']"
"[15, 28]","[19, 28]","['23274', '38548', '10526', '3258', '43363']",43363,"['3258', '43363', '38548', '10526', '23274']"
"[19, 18]","[17, 18]","['29042', '74633', '41277', '36535', '66316']",66316,"['29042', '74633', '36535', '41277', '66316']"
"[3, 28]","[19, 28]","['73823', '8257', '42226', '55090', '42272']",42272,"['55090', '73823', '42226', '42272', '8257']"
"[19, 13]","[15, 13]","['37914', '35479', '42612', '43396', '34763']",34763,"['34763', '43396', '37914', '35479', '42612']"
"[5, 4]","[3, 4]","['35725', '2004', '53032', '51114', '9383']",9383,"['51114', '35725', '2004', '53032', '9383']"
"[3, 7]","[14, 7]","['19992', '30859', '4286', '37907', '67483']",67483,"['19992', '30859', '4286', '67483', '37907']"
"[14, 8]","[19, 8]","['46039', '28694', '40877', '28732', '6777']",6777,"['40877', '46039', '28694', '28732', '6777']"
"[15, 13]","[19, 13]","['53137', '34763', '25079', '20590', '42612']",42612,"['20590', '42612', '25079', '34763', '53137']"
"[19, 5]","[3, 5]","['76431', '63902', '72346', '32569', '64']",64,"['76431', '72346', '32569', '64', '63902']"
"[3, 5]","[19, 5]","['63514', '74226', '12162', '64', '63902']",63902,"['63514', '63902', '12162', '64', '74226']"
"[19, 13]","[15, 13]","['42612', '43324', '43396', '35479', '24364']",24364,"['43396', '42612', '24364', '43324', '35479']"
"[19, 13]","[15, 13]","['43324', '43396', '37914', '26354', '53137']",53137,"['43324', '43396', '26354', '37914', '53137']"
"[5, 4]","[3, 4]","['2004', '70560', '51114', '53032', '11039']",11039,"['2004', '51114', '53032', '11039', '70560']"
"[15, 21]","[17, 21]","['13497', '20839', '7489', '3384', '78147']",78147,"['20839', '3384', '78147', '7489', '13497']"
"[15, 13]","[19, 13]","['68970', '20590', '24364', '53137', '37914']",37914,"['24364', '20590', '53137', '68970', '37914']"
"[19, 5]","[3, 5]","['55314', '59952', '63902', '76431', '64']",64,"['59952', '55314', '76431', '64', '63902']"
"[19, 14]","[0, 14]","['72517', '64729', '26703', '26372', '75707']",75707,"['75707', '26703', '72517', '26372', '64729']"
"[18, 25]","[19, 25]","['3282', '25711', '62071', '73827', '74532']",74532,"['3282', '73827', '62071', '25711', '74532']"
"[17, 18]","[19, 18]","['51240', '66316', '31693', '21543', '58616']",58616,"['58616', '31693', '51240', '21543', '66316']"
"[15, 28]","[19, 28]","['10526', '3258', '23274', '38548', '55589']",55589,"['23274', '10526', '3258', '55589', '38548']"
"[14, 8]","[19, 8]","['39691', '46039', '28732', '40877', '6777']",6777,"['28732', '40877', '46039', '6777', '39691']"
"[3, 26]","[9, 26]","['40031', '1064', '19246', '72586', '23716']",23716,"['23716', '1064', '19246', '40031', '72586']"
"[3, 5]","[17, 5]","['63514', '64', '74226', '12162', '50221']",50221,"['50221', '74226', '64', '12162', '63514']"
"[0, 14]","[19, 14]","['80522', '37963', '17291', '75707', '26372']",26372,"['75707', '26372', '17291', '80522', '37963']"
"[3, 28]","[19, 28]","['55090', '12683', '42226', '73823', '40111']",40111,"['40111', '42226', '12683', '55090', '73823']"
"[15, 28]","[19, 28]","['10526', '23274', '38548', '67905', '23197']",23197,"['23197', '23274', '10526', '67905', '38548']"
"[15, 28]","[19, 28]","['3258', '38548', '23274', '67905', '40111']",40111,"['40111', '23274', '3258', '38548', '67905']"
"[14, 7]","[0, 7]","['51393', '38835', '77045', '67483', '15613']",15613,"['15613', '67483', '77045', '38835', '51393']"
"[5, 4]","[9, 4]","['62609', '35725', '27706', '63485', '79413']",79413,"['62609', '63485', '27706', '35725', '79413']"
"[3, 5]","[19, 5]","['74226', '12162', '63514', '64', '32569']",32569,"['64', '74226', '63514', '12162', '32569']"
"[3, 4]","[5, 4]","['9383', '11039', '35787', '20671', '53032']",53032,"['35787', '53032', '11039', '20671', '9383']"
"[3, 28]","[19, 28]","['73823', '55090', '8257', '12683', '42272']",42272,"['8257', '42272', '55090', '12683', '73823']"
"[3, 21]","[17, 21]","['47060', '42206', '57272', '14038', '69704']",69704,"['47060', '14038', '42206', '57272', '69704']"
"[14, 8]","[19, 8]","['28732', '28694', '39691', '40877', '71082']",71082,"['28732', '28694', '71082', '39691', '40877']"
"[15, 13]","[19, 13]","['53137', '68970', '25079', '34763', '37914']",37914,"['25079', '68970', '34763', '53137', '37914']"
"[0, 7]","[3, 7]","['15613', '72266', '66807', '10984', '30859']",30859,"['10984', '30859', '15613', '72266', '66807']"
"[3, 3]","[7, 3]","['10017', '30004', '994', '10131', '75828']",75828,"['10017', '75828', '994', '10131', '30004']"
"[18, 25]","[19, 25]","['62071', '4132', '73827', '3282', '59747']",59747,"['3282', '62071', '4132', '73827', '59747']"
"[5, 4]","[9, 4]","['70560', '35725', '51114', '63485', '50510']",50510,"['51114', '70560', '50510', '63485', '35725']"
"[5, 4]","[9, 4]","['63485', '27706', '51114', '2004', '50510']",50510,"['2004', '51114', '50510', '63485', '27706']"
"[0, 14]","[19, 14]","['80522', '1261', '75707', '17291', '64729']",64729,"['75707', '17291', '64729', '1261', '80522']"
"[14, 7]","[0, 7]","['51393', '67483', '77045', '38835', '10984']",10984,"['51393', '10984', '77045', '38835', '67483']"
"[7, 3]","[9, 3]","['61767', '64781', '75828', '52457', '1268']",1268,"['1268', '75828', '64781', '52457', '61767']"
"[9, 4]","[5, 4]","['50510', '64614', '80219', '79413', '70560']",70560,"['80219', '50510', '79413', '70560', '64614']"
"[5, 22]","[7, 22]","['48795', '57572', '40863', '77349', '31113']",31113,"['57572', '31113', '40863', '48795', '77349']"
"[0, 7]","[14, 7]","['72266', '66807', '10984', '65801', '77045']",77045,"['66807', '72266', '65801', '10984', '77045']"
"[19, 25]","[18, 25]","['74532', '59747', '47247', '26994', '73827']",73827,"['26994', '73827', '47247', '59747', '74532']"
"[17, 21]","[3, 21]","['9795', '62454', '69704', '62549', '53064']",53064,"['69704', '53064', '9795', '62549', '62454']"
"[19, 13]","[15, 13]","['42612', '37914', '35479', '43396', '24364']",24364,"['35479', '37914', '42612', '24364', '43396']"
"[0, 7]","[3, 7]","['72266', '15613', '65801', '10984', '30859']",30859,"['30859', '15613', '10984', '72266', '65801']"
"[17, 18]","[19, 18]","['31693', '51240', '66935', '46660', '36535']",36535,"['46660', '31693', '66935', '51240', '36535']"
"[5, 4]","[3, 4]","['35725', '2004', '53032', '63485', '20671']",20671,"['35725', '2004', '20671', '63485', '53032']"
"[19, 25]","[18, 25]","['74532', '26994', '33749', '47247', '3282']",3282,"['47247', '3282', '74532', '26994', '33749']"
"[3, 4]","[9, 4]","['35787', '9383', '11039', '20671', '64614']",64614,"['35787', '11039', '9383', '64614', '20671']"
"[15, 13]","[19, 13]","['42684', '34763', '68970', '25079', '42612']",42612,"['42684', '42612', '25079', '34763', '68970']"
"[3, 26]","[9, 26]","['72586', '40031', '50906', '49864', '6759']",6759,"['72586', '49864', '40031', '50906', '6759']"
"[9, 26]","[3, 26]","['6759', '50181', '27788', '23716', '50906']",50906,"['23716', '6759', '50906', '50181', '27788']"
"[19, 5]","[17, 5]","['63902', '76431', '55314', '32569', '72055']",72055,"['55314', '32569', '76431', '72055', '63902']"
"[17, 5]","[19, 5]","['50221', '72055', '7913', '33045', '72346']",72346,"['33045', '7913', '50221', '72346', '72055']"
"[5, 4]","[3, 4]","['62609', '63485', '70560', '27706', '35787']",35787,"['27706', '35787', '70560', '62609', '63485']"
"[9, 3]","[7, 3]","['64671', '9662', '14914', '1268', '64781']",64781,"['64781', '14914', '9662', '1268', '64671']"
"[17, 18]","[19, 18]","['21543', '6955', '66316', '46660', '74633']",74633,"['74633', '21543', '46660', '66316', '6955']"
"[14, 7]","[3, 7]","['51393', '77045', '38835', '67483', '73164']",73164,"['51393', '38835', '67483', '73164', '77045']"
"[3, 26]","[9, 26]","['9147', '18887', '50906', '40031', '6759']",6759,"['6759', '18887', '50906', '40031', '9147']"
"[9, 26]","[3, 26]","['23716', '6759', '50181', '7474', '11033']",11033,"['11033', '7474', '23716', '50181', '6759']"
"[5, 4]","[3, 4]","['51114', '53032', '27706', '62609', '20671']",20671,"['51114', '62609', '27706', '53032', '20671']"
"[14, 7]","[0, 7]","['67483', '38835', '77045', '51393', '66807']",66807,"['51393', '38835', '67483', '77045', '66807']"
"[15, 13]","[19, 13]","['25079', '34763', '53137', '20590', '43324']",43324,"['43324', '20590', '53137', '25079', '34763']"
"[5, 4]","[3, 4]","['35725', '27706', '53032', '2004', '35787']",35787,"['53032', '2004', '27706', '35787', '35725']"
"[19, 25]","[18, 25]","['26994', '74532', '33749', '59747', '4132']",4132,"['4132', '26994', '59747', '74532', '33749']"
"[3, 3]","[7, 3]","['10017', '22487', '72700', '30004', '61767']",61767,"['22487', '61767', '72700', '30004', '10017']"
"[19, 28]","[15, 28]","['40111', '42272', '52721', '23197', '3258']",3258,"['52721', '42272', '3258', '23197', '40111']"
"[19, 5]","[17, 5]","['32569', '59952', '17017', '76431', '50221']",50221,"['59952', '17017', '50221', '32569', '76431']"
"[3, 28]","[19, 28]","['42226', '8257', '55090', '12683', '55589']",55589,"['8257', '42226', '12683', '55589', '55090']"
"[3, 3]","[9, 3]","['994', '30004', '10017', '72700', '64671']",64671,"['64671', '30004', '72700', '10017', '994']"
"[3, 7]","[0, 7]","['4286', '19796', '19992', '37907', '65801']",65801,"['65801', '4286', '19796', '37907', '19992']"
"[9, 3]","[7, 3]","['14914', '9662', '1268', '74662', '52457']",52457,"['9662', '74662', '52457', '1268', '14914']"
"[19, 5]","[17, 5]","['17017', '72346', '32569', '55314', '7913']",7913,"['72346', '55314', '32569', '7913', '17017']"
"[5, 4]","[3, 4]","['62609', '27706', '35725', '70560', '35787']",35787,"['70560', '62609', '35787', '27706', '35725']"
"[3, 21]","[17, 21]","['47060', '57272', '14038', '42206', '78147']",78147,"['42206', '78147', '47060', '14038', '57272']"
"[3, 4]","[9, 4]","['11039', '20671', '9383', '35787', '50510']",50510,"['9383', '11039', '20671', '50510', '35787']"
"[9, 26]","[3, 26]","['27788', '50181', '7474', '6759', '19246']",19246,"['19246', '6759', '7474', '27788', '50181']"
"[9, 3]","[7, 3]","['9662', '64671', '74662', '1268', '61767']",61767,"['61767', '64671', '1268', '74662', '9662']"
"[19, 13]","[15, 13]","['35479', '42612', '43396', '37914', '42684']",42684,"['42684', '37914', '43396', '42612', '35479']"
"[14, 7]","[0, 7]","['77045', '51393', '25607', '38835', '10984']",10984,"['77045', '10984', '38835', '25607', '51393']"
"[17, 21]","[15, 21]","['69704', '40487', '9795', '62454', '7489']",7489,"['40487', '69704', '9795', '7489', '62454']"
"[7, 3]","[3, 3]","['75828', '64781', '52457', '61767', '994']",994,"['61767', '64781', '994', '52457', '75828']"
"[14, 7]","[0, 7]","['38835', '77045', '25607', '67483', '72266']",72266,"['77045', '25607', '38835', '67483', '72266']"
"[19, 5]","[17, 5]","['76431', '63902', '17017', '55314', '7913']",7913,"['63902', '7913', '17017', '76431', '55314']"
"[17, 5]","[3, 5]","['7913', '72055', '33045', '50221', '64']",64,"['64', '33045', '72055', '50221', '7913']"
"[19, 28]","[15, 28]","['52721', '55589', '43363', '40111', '10526']",10526,"['52721', '55589', '40111', '43363', '10526']"
"[5, 4]","[9, 4]","['27706', '51114', '53032', '35725', '50510']",50510,"['50510', '53032', '27706', '51114', '35725']"
"[0, 7]","[14, 7]","['15613', '65801', '10984', '72266', '77045']",77045,"['72266', '15613', '65801', '77045', '10984']"
"[18, 25]","[19, 25]","['3282', '25711', '73827', '4132', '33749']",33749,"['25711', '3282', '33749', '4132', '73827']"
"[15, 13]","[19, 13]","['68970', '24364', '42684', '25079', '42612']",42612,"['25079', '24364', '42684', '68970', '42612']"
"[5, 22]","[7, 22]","['48795', '7217', '40863', '77349', '79411']",79411,"['79411', '48795', '40863', '7217', '77349']"
"[3, 26]","[9, 26]","['19246', '18887', '50906', '32729', '7474']",7474,"['50906', '19246', '18887', '32729', '7474']"
"[19, 28]","[15, 28]","['42272', '52721', '55589', '43363', '38548']",38548,"['52721', '43363', '42272', '38548', '55589']"
"[19, 18]","[17, 18]","['29042', '74633', '36535', '35149', '46660']",46660,"['36535', '29042', '35149', '46660', '74633']"
"[17, 21]","[3, 21]","['62454', '69704', '62549', '40487', '47060']",47060,"['69704', '40487', '62454', '47060', '62549']"
"[17, 21]","[3, 21]","['9795', '62454', '69704', '40487', '53064']",53064,"['53064', '62454', '40487', '69704', '9795']"
"[3, 21]","[17, 21]","['42206', '57272', '53064', '14038', '9795']",9795,"['14038', '53064', '57272', '9795', '42206']"
"[3, 26]","[9, 26]","['68096', '11033', '40031', '9147', '27788']",27788,"['40031', '11033', '68096', '27788', '9147']"
"[18, 25]","[19, 25]","['25711', '3282', '4132', '62071', '26994']",26994,"['62071', '26994', '4132', '3282', '25711']"
"[3, 5]","[19, 5]","['63514', '12162', '74226', '64', '55314']",55314,"['64', '12162', '63514', '55314', '74226']"
"[3, 3]","[7, 3]","['30004', '994', '22002', '72700', '61767']",61767,"['61767', '22002', '994', '30004', '72700']"
"[19, 8]","[14, 8]","['36396', '19346', '6777', '71082', '28732']",28732,"['28732', '19346', '6777', '36396', '71082']"
"[3, 7]","[14, 7]","['30859', '19992', '73164', '19796', '77045']",77045,"['77045', '19796', '30859', '73164', '19992']"
"[14, 7]","[3, 7]","['51393', '77045', '25607', '67483', '30859']",30859,"['77045', '25607', '30859', '67483', '51393']"
"[5, 4]","[9, 4]","['51114', '35725', '2004', '53032', '50510']",50510,"['50510', '53032', '2004', '35725', '51114']"
"[3, 26]","[9, 26]","['72586', '40031', '11033', '1064', '7474']",7474,"['72586', '11033', '40031', '7474', '1064']"
"[19, 28]","[15, 28]","['23197', '42272', '40111', '43363', '10526']",10526,"['10526', '42272', '43363', '40111', '23197']"
"[7, 3]","[3, 3]","['75828', '52457', '64781', '61767', '72700']",72700,"['52457', '75828', '72700', '64781', '61767']"
"[19, 18]","[17, 18]","['29042', '55086', '74633', '58616', '6955']",6955,"['74633', '55086', '29042', '58616', '6955']"
"[9, 4]","[5, 4]","['79413', '64614', '80219', '50510', '27706']",27706,"['50510', '27706', '79413', '80219', '64614']"
"[19, 25]","[18, 25]","['33749', '26994', '59747', '47247', '3282']",3282,"['59747', '47247', '3282', '33749', '26994']"
